algo,algo_id,image,label,label_id,pred_id,pred_label,conf,algo_us,infer_us
kirsch,13,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/k7KXWWd1IymDhMIm.png,scissors,2,0,rock,0.37,179930,19390
kirsch,13,/Users/maksum/.modusmate/datasets/rps/rock/F2MYeViv785ejIrb.png,rock,0,0,rock,0.35,186960,20360
kirsch,13,/Users/maksum/.modusmate/datasets/rps/rock/6sInddznuGf5KuRo.png,rock,0,0,rock,0.36,182010,19540
kirsch,13,/Users/maksum/.modusmate/datasets/rps/rock/yQIWMi6PpMKRMZaa.png,rock,0,0,rock,0.34,181339,19531
kirsch,13,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/szaSwJITsIY88vQk.png,scissors,2,0,rock,0.35,184210,20489
kirsch,13,/Users/maksum/.modusmate/datasets/rps/rock/2EAkMCm7ZLnNoBQ7.png,rock,0,0,rock,0.34,186552,20310
kirsch,13,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/UW6gS11P3sXF3SBU.png,scissors,2,0,rock,0.37,182192,19610
kirsch,13,/Users/maksum/.modusmate/datasets/rps/rock/qKPJSQplDj0grFPp.png,rock,0,0,rock,0.36,178970,19540
kirsch,13,/Users/maksum/.modusmate/datasets/rps/paper/SDQQfzHl47yNqA6K.png,paper,1,0,rock,0.35,185590,20608
kirsch,13,/Users/maksum/.modusmate/datasets/rps/paper/r9sXHEyVJVCtshSA.png,paper,1,0,rock,0.35,180132,19378
kirsch,13,/Users/maksum/.modusmate/datasets/rps/paper/eiiwN1DsKoIheMgz.png,paper,1,0,rock,0.35,181232,19430
kirsch,13,/Users/maksum/.modusmate/datasets/rps/rock/bVzc0yl2Cm3xkOgB.png,rock,0,0,rock,0.36,186568,20560
kirsch,13,/Users/maksum/.modusmate/datasets/rps/rock/yC1FoVJ7cUxIEfBc.png,rock,0,0,rock,0.38,185680,20492
kirsch,13,/Users/maksum/.modusmate/datasets/rps/rock/sq8ppoxKFLEiWc1N.png,rock,0,0,rock,0.38,181432,19528
kirsch,13,/Users/maksum/.modusmate/datasets/rps/paper/b15QGB4XPECDemV5.png,paper,1,0,rock,0.36,179580,19388
kirsch,13,/Users/maksum/.modusmate/datasets/rps/rock/mN2Tm82UB8XH1eNs.png,rock,0,0,rock,0.36,184684,20328
kirsch,13,/Users/maksum/.modusmate/datasets/rps/paper/AfvIbTwxuG0q7Ij1.png,paper,1,0,rock,0.35,185872,20300
kirsch,13,/Users/maksum/.modusmate/datasets/rps/paper/wytuIz48uLeDoGqz.png,paper,1,0,rock,0.34,180932,19376
kirsch,13,/Users/maksum/.modusmate/datasets/rps/paper/7IYZ788SAadhvemj.png,paper,1,0,rock,0.34,180472,19388
kirsch,13,/Users/maksum/.modusmate/datasets/rps/rock/YllhyQANozETi3MM.png,rock,0,0,rock,0.35,185808,20304
kirsch,13,/Users/maksum/.modusmate/datasets/rps/paper/52nvTykEONIdmqQI.png,paper,1,0,rock,0.36,181232,19392
kirsch,13,/Users/maksum/.modusmate/datasets/rps/paper/pUCjvjdpH5HSaWxl.png,paper,1,0,rock,0.34,177660,19592
kirsch,13,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/r2sdyTijtdmySs6h.png,scissors,2,0,rock,0.34,184884,20620
kirsch,13,/Users/maksum/.modusmate/datasets/rps/paper/qC5sV6TzOBzyzW0p.png,paper,1,0,rock,0.34,186720,20372
kirsch,13,/Users/maksum/.modusmate/datasets/rps/paper/9GnoYJhsreNoV2Wn.png,paper,1,0,rock,0.37,182088,19540
kirsch,13,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/0657zSfiTYzP2jrl.png,scissors,2,0,rock,0.37,180544,19368
kirsch,13,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/JTzFGcfB5wsRyDrm.png,scissors,2,0,rock,0.35,185536,20496
kirsch,13,/Users/maksum/.modusmate/datasets/rps/rock/Kp9F0tIiHIT310h6.png,rock,0,0,rock,0.36,181376,19536
kirsch,13,/Users/maksum/.modusmate/datasets/rps/rock/lN7rUXL8DBzW1KoR.png,rock,0,0,rock,0.35,182048,19712
kirsch,13,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/FAgOt7E8exiEn1fa.png,scissors,2,0,rock,0.34,181248,19424
frei_chen,14,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/k7KXWWd1IymDhMIm.png,scissors,2,0,rock,0.36,45541,20359
frei_chen,14,/Users/maksum/.modusmate/datasets/rps/rock/F2MYeViv785ejIrb.png,rock,0,0,rock,0.35,43860,19520
frei_chen,14,/Users/maksum/.modusmate/datasets/rps/rock/6sInddznuGf5KuRo.png,rock,0,0,rock,0.35,43849,19420
frei_chen,14,/Users/maksum/.modusmate/datasets/rps/rock/yQIWMi6PpMKRMZaa.png,rock,0,0,rock,0.36,45530,20449
frei_chen,14,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/szaSwJITsIY88vQk.png,scissors,2,0,rock,0.35,45619,20351
frei_chen,14,/Users/maksum/.modusmate/datasets/rps/rock/2EAkMCm7ZLnNoBQ7.png,rock,0,0,rock,0.35,43792,19640
frei_chen,14,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/UW6gS11P3sXF3SBU.png,scissors,2,0,rock,0.37,44080,19412
frei_chen,14,/Users/maksum/.modusmate/datasets/rps/rock/qKPJSQplDj0grFPp.png,rock,0,0,rock,0.35,45568,20672
frei_chen,14,/Users/maksum/.modusmate/datasets/rps/paper/SDQQfzHl47yNqA6K.png,paper,1,0,rock,0.35,43810,19378
frei_chen,14,/Users/maksum/.modusmate/datasets/rps/paper/r9sXHEyVJVCtshSA.png,paper,1,0,rock,0.34,43812,19458
frei_chen,14,/Users/maksum/.modusmate/datasets/rps/paper/eiiwN1DsKoIheMgz.png,paper,1,0,rock,0.35,45772,20290
frei_chen,14,/Users/maksum/.modusmate/datasets/rps/rock/bVzc0yl2Cm3xkOgB.png,rock,0,0,rock,0.35,43616,19424
frei_chen,14,/Users/maksum/.modusmate/datasets/rps/rock/yC1FoVJ7cUxIEfBc.png,rock,0,0,rock,0.36,43880,19452
frei_chen,14,/Users/maksum/.modusmate/datasets/rps/rock/sq8ppoxKFLEiWc1N.png,rock,0,0,rock,0.36,45800,20340
frei_chen,14,/Users/maksum/.modusmate/datasets/rps/paper/b15QGB4XPECDemV5.png,paper,1,0,rock,0.35,45612,20340
frei_chen,14,/Users/maksum/.modusmate/datasets/rps/rock/mN2Tm82UB8XH1eNs.png,rock,0,0,rock,0.35,44000,19392
frei_chen,14,/Users/maksum/.modusmate/datasets/rps/paper/AfvIbTwxuG0q7Ij1.png,paper,1,0,rock,0.35,43852,19412
frei_chen,14,/Users/maksum/.modusmate/datasets/rps/paper/wytuIz48uLeDoGqz.png,paper,1,0,rock,0.34,45548,20572
frei_chen,14,/Users/maksum/.modusmate/datasets/rps/paper/7IYZ788SAadhvemj.png,paper,1,0,rock,0.35,43572,19368
frei_chen,14,/Users/maksum/.modusmate/datasets/rps/rock/YllhyQANozETi3MM.png,rock,0,0,rock,0.38,43852,19420
frei_chen,14,/Users/maksum/.modusmate/datasets/rps/paper/52nvTykEONIdmqQI.png,paper,1,0,rock,0.35,45572,20608
frei_chen,14,/Users/maksum/.modusmate/datasets/rps/paper/pUCjvjdpH5HSaWxl.png,paper,1,0,rock,0.34,43892,19400
frei_chen,14,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/r2sdyTijtdmySs6h.png,scissors,2,0,rock,0.35,43784,19568
frei_chen,14,/Users/maksum/.modusmate/datasets/rps/paper/qC5sV6TzOBzyzW0p.png,paper,1,0,rock,0.36,45540,20440
frei_chen,14,/Users/maksum/.modusmate/datasets/rps/paper/9GnoYJhsreNoV2Wn.png,paper,1,0,rock,0.34,45456,20460
frei_chen,14,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/0657zSfiTYzP2jrl.png,scissors,2,0,rock,0.36,43816,19600
frei_chen,14,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/JTzFGcfB5wsRyDrm.png,scissors,2,0,rock,0.36,43624,19488
frei_chen,14,/Users/maksum/.modusmate/datasets/rps/rock/Kp9F0tIiHIT310h6.png,rock,0,0,rock,0.35,45776,20376
frei_chen,14,/Users/maksum/.modusmate/datasets/rps/rock/lN7rUXL8DBzW1KoR.png,rock,0,0,rock,0.34,43792,19504
frei_chen,14,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/FAgOt7E8exiEn1fa.png,scissors,2,0,rock,0.35,43856,19528
canny,15,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/k7KXWWd1IymDhMIm.png,scissors,2,0,rock,0.35,134861,19460
canny,15,/Users/maksum/.modusmate/datasets/rps/rock/F2MYeViv785ejIrb.png,rock,0,0,rock,0.35,134720,19530
canny,15,/Users/maksum/.modusmate/datasets/rps/rock/6sInddznuGf5KuRo.png,rock,0,0,rock,0.34,134800,19559
canny,15,/Users/maksum/.modusmate/datasets/rps/rock/yQIWMi6PpMKRMZaa.png,rock,0,0,rock,0.34,135029,19521
canny,15,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/szaSwJITsIY88vQk.png,scissors,2,0,rock,0.34,134840,19390
canny,15,/Users/maksum/.modusmate/datasets/rps/rock/2EAkMCm7ZLnNoBQ7.png,rock,0,0,rock,0.35,134470,19420
canny,15,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/UW6gS11P3sXF3SBU.png,scissors,2,0,rock,0.34,140240,20460
canny,15,/Users/maksum/.modusmate/datasets/rps/rock/qKPJSQplDj0grFPp.png,rock,0,0,rock,0.34,140108,20410
canny,15,/Users/maksum/.modusmate/datasets/rps/paper/SDQQfzHl47yNqA6K.png,paper,1,0,rock,0.34,140230,20330
canny,15,/Users/maksum/.modusmate/datasets/rps/paper/r9sXHEyVJVCtshSA.png,paper,1,2,scissors,0.35,140070,20480
canny,15,/Users/maksum/.modusmate/datasets/rps/paper/eiiwN1DsKoIheMgz.png,paper,1,0,rock,0.36,139728,20592
canny,15,/Users/maksum/.modusmate/datasets/rps/rock/bVzc0yl2Cm3xkOgB.png,rock,0,0,rock,0.34,139572,20620
canny,15,/Users/maksum/.modusmate/datasets/rps/rock/yC1FoVJ7cUxIEfBc.png,rock,0,0,rock,0.34,139508,20692
canny,15,/Users/maksum/.modusmate/datasets/rps/rock/sq8ppoxKFLEiWc1N.png,rock,0,0,rock,0.34,139260,20312
canny,15,/Users/maksum/.modusmate/datasets/rps/paper/b15QGB4XPECDemV5.png,paper,1,0,rock,0.34,134152,19712
canny,15,/Users/maksum/.modusmate/datasets/rps/rock/mN2Tm82UB8XH1eNs.png,rock,0,0,rock,0.34,133792,19400
canny,15,/Users/maksum/.modusmate/datasets/rps/paper/AfvIbTwxuG0q7Ij1.png,paper,1,0,rock,0.34,134340,19560
canny,15,/Users/maksum/.modusmate/datasets/rps/paper/wytuIz48uLeDoGqz.png,paper,1,0,rock,0.34,134284,19508
canny,15,/Users/maksum/.modusmate/datasets/rps/paper/7IYZ788SAadhvemj.png,paper,1,0,rock,0.34,134936,19364
canny,15,/Users/maksum/.modusmate/datasets/rps/rock/YllhyQANozETi3MM.png,rock,0,0,rock,0.34,134532,19424
canny,15,/Users/maksum/.modusmate/datasets/rps/paper/52nvTykEONIdmqQI.png,paper,1,2,scissors,0.35,134764,19532
canny,15,/Users/maksum/.modusmate/datasets/rps/paper/pUCjvjdpH5HSaWxl.png,paper,1,0,rock,0.35,134592,19408
canny,15,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/r2sdyTijtdmySs6h.png,scissors,2,0,rock,0.34,134956,19556
canny,15,/Users/maksum/.modusmate/datasets/rps/paper/qC5sV6TzOBzyzW0p.png,paper,1,0,rock,0.34,135232,19608
canny,15,/Users/maksum/.modusmate/datasets/rps/paper/9GnoYJhsreNoV2Wn.png,paper,1,0,rock,0.34,134484,19664
canny,15,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/0657zSfiTYzP2jrl.png,scissors,2,0,rock,0.34,134536,19680
canny,15,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/JTzFGcfB5wsRyDrm.png,scissors,2,0,rock,0.34,140096,20576
canny,15,/Users/maksum/.modusmate/datasets/rps/rock/Kp9F0tIiHIT310h6.png,rock,0,0,rock,0.34,139960,20520
canny,15,/Users/maksum/.modusmate/datasets/rps/rock/lN7rUXL8DBzW1KoR.png,rock,0,0,rock,0.34,139872,20384
canny,15,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/FAgOt7E8exiEn1fa.png,scissors,2,0,rock,0.34,138744,20496
marr_hildreth,16,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/k7KXWWd1IymDhMIm.png,scissors,2,0,rock,0.36,100400,20479
marr_hildreth,16,/Users/maksum/.modusmate/datasets/rps/rock/F2MYeViv785ejIrb.png,rock,0,0,rock,0.38,97050,19600
marr_hildreth,16,/Users/maksum/.modusmate/datasets/rps/rock/6sInddznuGf5KuRo.png,rock,0,0,rock,0.4,100630,20439
marr_hildreth,16,/Users/maksum/.modusmate/datasets/rps/rock/yQIWMi6PpMKRMZaa.png,rock,0,0,rock,0.39,97069,19591
marr_hildreth,16,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/szaSwJITsIY88vQk.png,scissors,2,0,rock,0.39,101340,20449
marr_hildreth,16,/Users/maksum/.modusmate/datasets/rps/rock/2EAkMCm7ZLnNoBQ7.png,rock,0,0,rock,0.38,96780,19550
marr_hildreth,16,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/UW6gS11P3sXF3SBU.png,scissors,2,0,rock,0.38,97622,19558
marr_hildreth,16,/Users/maksum/.modusmate/datasets/rps/rock/qKPJSQplDj0grFPp.png,rock,0,0,rock,0.39,96902,19580
marr_hildreth,16,/Users/maksum/.modusmate/datasets/rps/paper/SDQQfzHl47yNqA6K.png,paper,1,0,rock,0.38,97600,19612
marr_hildreth,16,/Users/maksum/.modusmate/datasets/rps/paper/r9sXHEyVJVCtshSA.png,paper,1,0,rock,0.38,100352,20308
marr_hildreth,16,/Users/maksum/.modusmate/datasets/rps/paper/eiiwN1DsKoIheMgz.png,paper,1,0,rock,0.38,97210,19398
marr_hildreth,16,/Users/maksum/.modusmate/datasets/rps/rock/bVzc0yl2Cm3xkOgB.png,rock,0,0,rock,0.36,100596,20484
marr_hildreth,16,/Users/maksum/.modusmate/datasets/rps/rock/yC1FoVJ7cUxIEfBc.png,rock,0,0,rock,0.38,97068,19392
marr_hildreth,16,/Users/maksum/.modusmate/datasets/rps/rock/sq8ppoxKFLEiWc1N.png,rock,0,0,rock,0.39,101084,20256
marr_hildreth,16,/Users/maksum/.modusmate/datasets/rps/paper/b15QGB4XPECDemV5.png,paper,1,0,rock,0.39,96832,19420
marr_hildreth,16,/Users/maksum/.modusmate/datasets/rps/rock/mN2Tm82UB8XH1eNs.png,rock,0,0,rock,0.39,101192,20444
marr_hildreth,16,/Users/maksum/.modusmate/datasets/rps/paper/AfvIbTwxuG0q7Ij1.png,paper,1,0,rock,0.38,96632,19468
marr_hildreth,16,/Users/maksum/.modusmate/datasets/rps/paper/wytuIz48uLeDoGqz.png,paper,1,0,rock,0.38,97080,19524
marr_hildreth,16,/Users/maksum/.modusmate/datasets/rps/paper/7IYZ788SAadhvemj.png,paper,1,0,rock,0.4,96792,19588
marr_hildreth,16,/Users/maksum/.modusmate/datasets/rps/rock/YllhyQANozETi3MM.png,rock,0,0,rock,0.38,97488,19464
marr_hildreth,16,/Users/maksum/.modusmate/datasets/rps/paper/52nvTykEONIdmqQI.png,paper,1,0,rock,0.38,100608,20412
marr_hildreth,16,/Users/maksum/.modusmate/datasets/rps/paper/pUCjvjdpH5HSaWxl.png,paper,1,0,rock,0.39,97672,19520
marr_hildreth,16,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/r2sdyTijtdmySs6h.png,scissors,2,0,rock,0.39,100460,20340
marr_hildreth,16,/Users/maksum/.modusmate/datasets/rps/paper/qC5sV6TzOBzyzW0p.png,paper,1,0,rock,0.38,97624,19440
marr_hildreth,16,/Users/maksum/.modusmate/datasets/rps/paper/9GnoYJhsreNoV2Wn.png,paper,1,0,rock,0.37,101124,20384
marr_hildreth,16,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/0657zSfiTYzP2jrl.png,scissors,2,0,rock,0.39,96752,19384
marr_hildreth,16,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/JTzFGcfB5wsRyDrm.png,scissors,2,0,rock,0.38,97256,19408
marr_hildreth,16,/Users/maksum/.modusmate/datasets/rps/rock/Kp9F0tIiHIT310h6.png,rock,0,0,rock,0.38,100784,20384
marr_hildreth,16,/Users/maksum/.modusmate/datasets/rps/rock/lN7rUXL8DBzW1KoR.png,rock,0,0,rock,0.38,97360,19584
marr_hildreth,16,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/FAgOt7E8exiEn1fa.png,scissors,2,0,rock,0.38,100608,20448
laplacian,17,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/k7KXWWd1IymDhMIm.png,scissors,2,0,rock,0.35,43279,20441
laplacian,17,/Users/maksum/.modusmate/datasets/rps/rock/F2MYeViv785ejIrb.png,rock,0,0,rock,0.35,41750,19500
laplacian,17,/Users/maksum/.modusmate/datasets/rps/rock/6sInddznuGf5KuRo.png,rock,0,0,rock,0.35,41689,19701
laplacian,17,/Users/maksum/.modusmate/datasets/rps/rock/yQIWMi6PpMKRMZaa.png,rock,0,0,rock,0.35,43490,20470
laplacian,17,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/szaSwJITsIY88vQk.png,scissors,2,0,rock,0.35,43300,20420
laplacian,17,/Users/maksum/.modusmate/datasets/rps/rock/2EAkMCm7ZLnNoBQ7.png,rock,0,0,rock,0.35,41840,19532
laplacian,17,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/UW6gS11P3sXF3SBU.png,scissors,2,0,rock,0.35,41912,19550
laplacian,17,/Users/maksum/.modusmate/datasets/rps/rock/qKPJSQplDj0grFPp.png,rock,0,0,rock,0.35,43220,20500
laplacian,17,/Users/maksum/.modusmate/datasets/rps/paper/SDQQfzHl47yNqA6K.png,paper,1,0,rock,0.35,41720,19510
laplacian,17,/Users/maksum/.modusmate/datasets/rps/paper/r9sXHEyVJVCtshSA.png,paper,1,0,rock,0.35,41622,19548
laplacian,17,/Users/maksum/.modusmate/datasets/rps/paper/eiiwN1DsKoIheMgz.png,paper,1,0,rock,0.35,43430,20282
laplacian,17,/Users/maksum/.modusmate/datasets/rps/rock/bVzc0yl2Cm3xkOgB.png,rock,0,0,rock,0.35,41752,19536
laplacian,17,/Users/maksum/.modusmate/datasets/rps/rock/yC1FoVJ7cUxIEfBc.png,rock,0,0,rock,0.35,41872,19700
laplacian,17,/Users/maksum/.modusmate/datasets/rps/rock/sq8ppoxKFLEiWc1N.png,rock,0,0,rock,0.35,41692,19520
laplacian,17,/Users/maksum/.modusmate/datasets/rps/paper/b15QGB4XPECDemV5.png,paper,1,0,rock,0.35,43372,20540
laplacian,17,/Users/maksum/.modusmate/datasets/rps/rock/mN2Tm82UB8XH1eNs.png,rock,0,0,rock,0.35,41732,19560
laplacian,17,/Users/maksum/.modusmate/datasets/rps/paper/AfvIbTwxuG0q7Ij1.png,paper,1,0,rock,0.35,41900,19480
laplacian,17,/Users/maksum/.modusmate/datasets/rps/paper/wytuIz48uLeDoGqz.png,paper,1,0,rock,0.35,43480,20488
laplacian,17,/Users/maksum/.modusmate/datasets/rps/paper/7IYZ788SAadhvemj.png,paper,1,0,rock,0.35,41712,19532
laplacian,17,/Users/maksum/.modusmate/datasets/rps/rock/YllhyQANozETi3MM.png,rock,0,0,rock,0.35,41852,19592
laplacian,17,/Users/maksum/.modusmate/datasets/rps/paper/52nvTykEONIdmqQI.png,paper,1,0,rock,0.34,43288,20292
laplacian,17,/Users/maksum/.modusmate/datasets/rps/paper/pUCjvjdpH5HSaWxl.png,paper,1,0,rock,0.35,41784,19536
laplacian,17,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/r2sdyTijtdmySs6h.png,scissors,2,0,rock,0.35,41668,19620
laplacian,17,/Users/maksum/.modusmate/datasets/rps/paper/qC5sV6TzOBzyzW0p.png,paper,1,0,rock,0.35,41700,19540
laplacian,17,/Users/maksum/.modusmate/datasets/rps/paper/9GnoYJhsreNoV2Wn.png,paper,1,0,rock,0.35,43040,20500
laplacian,17,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/0657zSfiTYzP2jrl.png,scissors,2,0,rock,0.35,41568,19608
laplacian,17,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/JTzFGcfB5wsRyDrm.png,scissors,2,0,rock,0.35,41888,19464
laplacian,17,/Users/maksum/.modusmate/datasets/rps/rock/Kp9F0tIiHIT310h6.png,rock,0,0,rock,0.35,43160,20480
laplacian,17,/Users/maksum/.modusmate/datasets/rps/rock/lN7rUXL8DBzW1KoR.png,rock,0,0,rock,0.35,41872,19520
laplacian,17,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/FAgOt7E8exiEn1fa.png,scissors,2,0,rock,0.35,41888,19672
dog,18,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/k7KXWWd1IymDhMIm.png,scissors,2,0,rock,0.34,116020,19730
dog,18,/Users/maksum/.modusmate/datasets/rps/rock/F2MYeViv785ejIrb.png,rock,0,0,rock,0.34,119931,20440
dog,18,/Users/maksum/.modusmate/datasets/rps/rock/6sInddznuGf5KuRo.png,rock,0,0,rock,0.34,119611,20469
dog,18,/Users/maksum/.modusmate/datasets/rps/rock/yQIWMi6PpMKRMZaa.png,rock,0,0,rock,0.34,115930,19549
dog,18,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/szaSwJITsIY88vQk.png,scissors,2,0,rock,0.34,116220,19580
dog,18,/Users/maksum/.modusmate/datasets/rps/rock/2EAkMCm7ZLnNoBQ7.png,rock,0,0,rock,0.34,119852,20670
dog,18,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/UW6gS11P3sXF3SBU.png,scissors,2,0,rock,0.34,119688,20432
dog,18,/Users/maksum/.modusmate/datasets/rps/rock/qKPJSQplDj0grFPp.png,rock,0,0,rock,0.34,115778,19522
dog,18,/Users/maksum/.modusmate/datasets/rps/paper/SDQQfzHl47yNqA6K.png,paper,1,0,rock,0.34,116132,19528
dog,18,/Users/maksum/.modusmate/datasets/rps/paper/r9sXHEyVJVCtshSA.png,paper,1,0,rock,0.34,119722,20640
dog,18,/Users/maksum/.modusmate/datasets/rps/paper/eiiwN1DsKoIheMgz.png,paper,1,0,rock,0.34,119820,20290
dog,18,/Users/maksum/.modusmate/datasets/rps/rock/bVzc0yl2Cm3xkOgB.png,rock,0,0,rock,0.34,115872,19540
dog,18,/Users/maksum/.modusmate/datasets/rps/rock/yC1FoVJ7cUxIEfBc.png,rock,0,0,rock,0.34,116072,19648
dog,18,/Users/maksum/.modusmate/datasets/rps/rock/sq8ppoxKFLEiWc1N.png,rock,0,0,rock,0.34,115912,19396
dog,18,/Users/maksum/.modusmate/datasets/rps/paper/b15QGB4XPECDemV5.png,paper,1,0,rock,0.34,119556,20468
dog,18,/Users/maksum/.modusmate/datasets/rps/rock/mN2Tm82UB8XH1eNs.png,rock,0,0,rock,0.34,115420,19528
dog,18,/Users/maksum/.modusmate/datasets/rps/paper/AfvIbTwxuG0q7Ij1.png,paper,1,0,rock,0.34,116148,19412
dog,18,/Users/maksum/.modusmate/datasets/rps/paper/wytuIz48uLeDoGqz.png,paper,1,0,rock,0.34,116148,19404
dog,18,/Users/maksum/.modusmate/datasets/rps/paper/7IYZ788SAadhvemj.png,paper,1,0,rock,0.34,120032,20320
dog,18,/Users/maksum/.modusmate/datasets/rps/rock/YllhyQANozETi3MM.png,rock,0,0,rock,0.34,119652,20388
dog,18,/Users/maksum/.modusmate/datasets/rps/paper/52nvTykEONIdmqQI.png,paper,1,0,rock,0.34,116060,19520
dog,18,/Users/maksum/.modusmate/datasets/rps/paper/pUCjvjdpH5HSaWxl.png,paper,1,0,rock,0.34,115932,19388
dog,18,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/r2sdyTijtdmySs6h.png,scissors,2,0,rock,0.34,119960,20348
dog,18,/Users/maksum/.modusmate/datasets/rps/paper/qC5sV6TzOBzyzW0p.png,paper,1,0,rock,0.34,119928,20328
dog,18,/Users/maksum/.modusmate/datasets/rps/paper/9GnoYJhsreNoV2Wn.png,paper,1,0,rock,0.34,116016,19440
dog,18,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/0657zSfiTYzP2jrl.png,scissors,2,0,rock,0.34,115952,19592
dog,18,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/JTzFGcfB5wsRyDrm.png,scissors,2,0,rock,0.34,115768,19584
dog,18,/Users/maksum/.modusmate/datasets/rps/rock/Kp9F0tIiHIT310h6.png,rock,0,0,rock,0.34,119568,20536
dog,18,/Users/maksum/.modusmate/datasets/rps/rock/lN7rUXL8DBzW1KoR.png,rock,0,0,rock,0.34,115664,19584
dog,18,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/FAgOt7E8exiEn1fa.png,scissors,2,0,rock,0.34,115888,19552
log,19,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/k7KXWWd1IymDhMIm.png,scissors,2,0,rock,0.34,76990,19550
log,19,/Users/maksum/.modusmate/datasets/rps/rock/F2MYeViv785ejIrb.png,rock,0,0,rock,0.34,80180,20549
log,19,/Users/maksum/.modusmate/datasets/rps/rock/6sInddznuGf5KuRo.png,rock,0,0,rock,0.34,77240,19670
log,19,/Users/maksum/.modusmate/datasets/rps/rock/yQIWMi6PpMKRMZaa.png,rock,0,0,rock,0.34,76920,19561
log,19,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/szaSwJITsIY88vQk.png,scissors,2,0,rock,0.34,80119,20290
log,19,/Users/maksum/.modusmate/datasets/rps/rock/2EAkMCm7ZLnNoBQ7.png,rock,0,0,rock,0.34,77362,19520
log,19,/Users/maksum/.modusmate/datasets/rps/rps-cv-images/scissors/UW6gS11P3sXF3SBU.png,scissors,2,0,rock,0.34,77142,19650
log,19,/Users/maksum/.modusmate/datasets/rps/rock/qKPJSQplDj0grFPp.png,rock,0,0,rock,0.34,77090,19390
log,19,/Users/maksum/.modusmate/datasets/rps/paper/SDQQfzHl47yNqA6K.png,paper,1,0,rock,0.34,79882,20638
log,19,/Users/maksum/.modusmate/datasets/rps/paper/r9sXHEyVJVCtshSA.png,paper,1,0,rock,0.34,77032,19710
log,19,/Users/maksum/.modusmate/datasets/rps/paper/eiiwN1DsKoIheMgz.png,paper,1,0,rock,0.34,77240,19388
log,19,/Users/maksum/.modusmate/datasets/rps/rock/bVzc0yl2Cm3xkOgB.png,rock,0,0,rock,0.34,80012,20540
log,19,/Users/maksum/.modusmate/datasets/rps/rock/yC1FoVJ7cUxIEfBc.png,rock,0,0,rock,0.34,77220,19384
log,19,/Users/maksum/.modusmate/datasets/rps/rock/sq8ppoxKFLEiWc1N.png,rock,0,0,rock,0.34,77392,19552
log,19,/Users/maksum/.modusmate/datasets/rps/paper/b15QGB4XPECDemV5.png,paper,1,0,rock,0.34,77168,19404
log,19,/Users/maksum/.modusmate/datasets/rps/rock/mN2Tm82UB8XH1eNs.png,rock,0,0,rock,0.34,80104,20456
